"Antonio Sivera","esESP","GK","Alavés","esLa Liga","29-111","1996","14.0","388","227","159","56","0","0","0","0","0","0","0","0","222","2","0",
"Telli Siwe","frFRA","DF","Auxerre","frLigue 1","20-351","2004","2.5","66","63","3","3","0","0","0","0","0","0","0","0","56","0","0",
"Tim Skarke","deGER","MF,DF","Union Berlin","deBundesliga","29-084","1996","3.7","95","90","5","0","0","0","5","4","0","0","0","0","63","0","6",
"Ellyes Skhiri","tnTUN","MF","Eint Frankfurt","deBundesliga","30-204","1995","4.8","287","278","9","8","0","0","0","1","0","0","0","0","251","0","1",
"Leo Skiri Østigård","noNOR","DF","Genoa","itSerie A","26-002","1999","10.5","622","595","27","21","0","3","0","2","0","0","0","0","551","0","2",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","34-209","1991","9.1","423","352","70","26","0","0","0","0","0","0","0","0","334","1","0",
"Andreas Skov Olsen","dkDEN","FW","Wolfsburg","deBundesliga","25-336","1999","4.0","135","131","3","0","0","1","6","2","1","1","0","0","113","1","3",
"Robert Skov","dkDEN","DF","Union Berlin","deBundesliga","29-194","1996","2.4","86","72","14","3","0","1","13","11","0","0","0","0","51","0","2",
"Adam Smith","engENG","DF","Bournemouth","engPremier League","34-215","1991","3.3","124","102","21","4","0","0","3","17","0","0","0","0","96","1","1",
"Eric Smith","seSWE","DF","St. Pauli","deBundesliga","28-326","1997","12.0","786","724","59","51","0","5","14","0","5","1","3","0","675","3","2",
"Emile Smith Rowe","engENG","MF","Fulham","engPremier League","25-125","2000","3.1","171","167","4","2","0","0","2","1","0","0","0","0","152","0","1",
"Ivan Smolčić","hrCRO","DF","Como","itSerie A","25-105","2000","7.2","400","324","72","14","1","0","11","58","0","0","0","0","337","4","6",
"Simon Sohm","chSUI","MF","Fiorentina","itSerie A","24-233","2001","5.4","216","210","4","2","3","0","2","2","0","0","0","0","189","2","3",
"Alex Sola","esESP","FW","Getafe","esLa Liga","26-174","1999","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Dominic Solanke","engENG","FW","Tottenham","engPremier League","28-077","1997","0.4","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0",
"Carlos Soler","esESP","MF","Real Sociedad","esLa Liga","28-332","1997","6.0","274","254","20","8","1","2","14","2","10","3","3","0","228","0","3",
"Julio Soler","arARG","FW","Bournemouth","engPremier League","20-287","2005","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Oumar Solet","frFRA","DF","Udinese","itSerie A","25-296","2000","12.7","774","698","75","34","0","3","4","3","0","0","0","0","676","1","6",
"Jhon Solis","coCOL","MF","Girona","esLa Liga","21-058","2004","3.7","138","133","4","2","0","1","0","1","0","0","0","0","121","1","1",
"Manor Solomon","ilISR","MF","Villarreal","esLa Liga","26-129","1999","1.4","48","40","8","2","0","0","9","0","6","5","0","0","36","0","0",
"Yann Sommer","chSUI","GK","Inter","itSerie A","36-348","1988","10.0","379","317","62","21","0","1","0","0","0","0","0","0","331","0","0",
"Oliver Sonne","pePER","DF,FW","Burnley","engPremier League","25-020","2000","1.2","29","28","1","0","0","0","3","1","0","0","0","0","19","0","1",
"David Soria","esESP","GK","Getafe","esLa Liga","32-240","1993","14.0","392","207","178","84","0","0","0","0","0","0","0","0","169","7","0",
"Borna Sosa","hrCRO","DF","Crystal Palace","engPremier League","27-313","1998","0.0","5","3","2","0","1","0","0","2","0","0","0","0","2","0","0",
"Hugo Sotelo","esESP","MF","Celta Vigo","esLa Liga","21-346","2003","7.9","554","500","51","27","3","3","28","1","23","6","14","0","484","3","3",
"Florian Sotoca","frFRA","MF,FW","Lens","frLigue 1","35-036","1990","0.6","32","30","1","1","0","0","1","0","0","0","0","0","21","1","4",
"Riccardo Sottil","itITA","FW","Lecce","itSerie A","26-180","1999","3.6","100","88","12","4","0","0","15","2","6","4","2","0","72","0","3",
"Tomáš Souček","czCZE","MF,FW","West Ham","engPremier League","30-276","1995","5.2","180","176","3","3","0","1","1","0","0","0","0","0","123","1","5",
"Matìas Soulé","arARG","MF,FW","Roma","itSerie A","22-229","2003","9.6","428","396","30","9","1","7","42","5","15","13","1","0","337","2","11",
"Aboubaka Soumahoro","frFRA","DF","Hamburger SV","deBundesliga","20-299","2005","0.5","20","19","0","0","0","0","0","0","0","0","0","0","18","1","0",
"Sambou Soumano","snSEN","FW","Lorient","frLigue 1","24-331","2001","5.0","86","74","12","0","2","1","0","0","0","0","0","0","62","0","1",
"Issa Soumaré","snSEN","FW,MF","Le Havre","frLigue 1","25-051","2000","13.0","306","295","8","0","0","2","31","3","0","0","0","0","207","3","7",
"Vinicius Souza","brBRA","MF","Wolfsburg","deBundesliga","26-166","1999","8.7","285","280","5","4","0","0","1","0","0","0","0","0","241","0","5",
"Djibril Sow","chSUI","MF","Sevilla","esLa Liga","28-297","1997","6.9","279","261","16","7","0","5","7","0","4","2","2","0","242","2","4",
"Djed Spence","engENG","DF","Tottenham","engPremier League","25-113","2000","9.3","447","381","62","2","0","3","18","60","0","0","0","0","355","4","11",
"Leonardo Spinazzola","itITA","DF,MF","Napoli","itSerie A","32-250","1993","5.9","315","277","37","5","1","6","25","32","0","0","0","0","240","1","9",
"Anton Stach","deGER","MF","Leeds United","engPremier League","27-015","1998","9.1","401","376","24","7","0","5","22","0","16","10","4","0","308","1","14",
"Jens Stage","dkDEN","MF","Werder Bremen","deBundesliga","29-022","1996","9.2","371","361","8","7","1","3","5","1","0","0","0","0","280","2","9",
"Benjamin Stambouli","frFRA","MF","Metz","frLigue 1","35-109","1990","5.9","272","259","9","7","2","3","3","1","0","0","0","0","215","4","3",
"Nicolae Stanciu","roROU","MF,FW","Genoa","itSerie A","32-207","1993","1.9","88","77","11","4","0","1","9","0","5","4","0","0","60","0","4",
"Otto Stange","deGER","MF","Hamburger SV","deBundesliga","18-294","2007","0.2","2","1","1","0","0","0","1","1","0","0","0","0","1","0","0",
"Josip Stanišić","hrCRO","DF","Bayern Munich","deBundesliga","25-242","2000","5.4","360","327","32","4","0","2","7","28","0","0","0","0","317","1","6",
"Carl Starfelt","seSWE","DF","Celta Vigo","esLa Liga","30-182","1995","4.7","298","293","5","5","0","0","0","0","0","0","0","0","287","0","1",
"Niklas Stark","deGER","DF","Werder Bremen","deBundesliga","30-230","1995","2.1","108","104","4","4","0","1","0","0","0","0","0","0","95","0","1",
"Orri Steinn Óskarsson","isISL","FW","Real Sociedad","esLa Liga","21-093","2004","1.3","18","18","0","0","1","0","1","0","0","0","0","0","9","0","1",
"Calvin Stengs","nlNED","MF","Pisa","itSerie A","26-347","1998","0.1","18","15","3","2","0","0","3","0","1","1","0","0","13","0","0",
"Pascal Stenzel","deGER","DF","Stuttgart","deBundesliga","29-255","1996","0.7","46","33","11","1","0","0","5","8","2","2","0","0","30","2","1",
"Angelo Stiller","deGER","MF","Stuttgart","deBundesliga","24-240","2001","9.6","787","695","86","33","4","0","39","3","39","17","3","2","675","6","9",
"Kevin Stöger","atAUT","MF","Gladbach","deBundesliga","32-095","1993","4.6","232","198","34","8","2","1","21","3","14","11","2","0","180","0","7",
"John Stones","engENG","DF","Manchester City","engPremier League","31-186","1994","3.6","250","245","5","4","0","1","4","0","0","0","0","0","229","0","2",
"Jørgen Strand Larsen","noNOR","FW","Wolves","engPremier League","25-297","2000","8.9","160","153","7","0","0","0","1","1","0","0","0","0","107","0","5",
"Pascal Struijk","nlNED","DF","Leeds United","engPremier League","26-111","1999","10.1","622","575","46","20","0","3","0","3","0","0","0","0","573","1","4",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","39-049","1986","2.3","31","25","6","0","0","0","0","0","0","0","0","0","20","0","2",
"Nikola Štulić","rsSRB","FW","Lecce","itSerie A","24-083","2001","7.7","138","133","5","0","0","0","0","0","0","0","0","0","90","0","3",
"Denis Suárez","esESP","MF","Alavés","esLa Liga","31-328","1994","6.2","399","368","30","19","5","1","10","1","9","1","3","0","340","1","6",
"Gabriel Suazo","clCHI","DF,MF","Sevilla","esLa Liga","28-113","1997","10.3","612","469","138","22","2","5","54","90","26","13","9","0","483","5","13",
"Luka Sučić","hrCRO","MF","Real Sociedad","esLa Liga","23-083","2002","1.5","66","63","3","0","0","1","1","1","0","0","0","0","49","0","3",
"Petar Sucic","hrCRO","MF","Inter","itSerie A","22-036","2003","7.0","346","335","9","5","0","3","9","1","2","1","1","0","301","2","6",
"Yukinari Sugawara","jpJPN","DF","Werder Bremen","deBundesliga","25-155","2000","10.8","598","504","92","9","0","2","33","83","0","0","0","0","463","2","10",
"Pavel Šulc","czCZE","FW,MF","Lyon","frLigue 1","24-336","2000","6.0","141","136","4","0","1","0","1","0","0","0","0","0","109","1","1",
"Niklas Süle","deGER","DF","Dortmund","deBundesliga","30-088","1995","0.5","17","16","1","1","0","0","0","0","0","0","0","0","16","0","0",
"Ibrahim Sulemana","ghGHA","MF","Bologna","itSerie A","22-192","2003","0.1","6","6","0","0","0","0","0","0","0","0","0","0","5","0","0",
"Kamaldeen Sulemana","ghGHA","MF","Atalanta","itSerie A","23-288","2002","5.4","157","155","2","1","1","1","5","1","0","0","0","0","131","0","6",
"Crysencio Summerville","nlNED","FW,MF","West Ham","engPremier League","24-031","2001","7.1","191","180","10","4","2","0","10","1","3","1","0","0","160","1","4",
"Yuito Suzuki","jpJPN","MF,FW","Freiburg","deBundesliga","24-036","2001","3.9","81","81","0","0","0","1","1","0","0","0","0","0","59","0","5",
"Zion Suzuki","jpJPN","GK","Parma","itSerie A","23-101","2002","11.0","447","283","163","72","0","3","0","0","0","0","0","0","290","1","0",
"Mattias Svanberg","seSWE","MF,FW","Wolfsburg","deBundesliga","26-329","1999","5.2","134","131","3","3","1","0","5","0","0","0","0","0","95","0","4",
"Daniel Svensson","seSWE","DF,MF","Dortmund","deBundesliga","23-291","2002","10.5","470","372","96","9","0","0","42","71","16","15","0","0","373","2","10",
"Mile Svilar","rsSRB","GK","Roma","itSerie A","26-095","1999","12.0","447","328","118","36","0","2","0","0","0","0","0","0","334","1","0",
"Williot Swedberg","seSWE","MF,FW","Celta Vigo","esLa Liga","21-302","2004","2.6","52","50","2","0","2","0","1","2","0","0","0","0","42","0","2",
"Lamine Sy","mrMTN","DF","Auxerre","frLigue 1","23-112","2002","2.5","107","84","23","1","0","0","8","22","0","0","0","0","78","0","5",
"Fodé Sylla","frFRA","MF","Lens","frLigue 1","19-228","2006","0.7","41","40","1","1","0","0","0","0","0","0","0","0","33","0","0",
"Wojciech Szczęsny","plPOL","GK","Barcelona","esLa Liga","35-226","1990","6.0","217","174","40","10","0","0","0","0","0","0","0","0","179","3","0",
"Dominik Szoboszlai","huHUN","MF,DF","Liverpool","engPremier League","25-036","2000","12.0","890","762","123","29","3","5","61","68","23","2","20","0","746","5","9",
"Alexander Sørloth","noNOR","FW","Atlético Madrid","esLa Liga","29-360","1995","6.5","137","130","4","0","0","1","4","0","1","0","0","0","82","3","4",
"Musa Al-Taamari","joJOR","DF,FW","Rennes","frLigue 1","28-173","1997","8.3","238","208","27","0","1","2","35","13","11","0","6","0","176","3","10",
"Haris Tabakovic","baBIH","FW","Gladbach","deBundesliga","31-163","1994","7.9","143","140","3","0","1","0","0","0","0","0","0","0","97","0","4",
"Nicolás Tagliafico","arARG","DF","Lyon","frLigue 1","33-091","1992","7.1","356","289","65","9","0","0","10","55","1","0","0","0","294","2","7",
"Jonathan Tah","deGER","DF","Bayern Munich","deBundesliga","29-292","1996","10.7","914","895","19","6","0","1","1","2","0","0","0","0","878","0","0",
"Chemsdine Talbi","maMAR","FW,MF","Sunderland","engPremier League","20-205","2005","7.6","200","193","6","0","0","1","26","6","0","0","0","0","149","1","8",
"Montassar Talbi","tnTUN","DF","Lorient","frLigue 1","27-188","1998","13.0","620","589","30","22","1","0","3","2","0","0","0","0","552","1","3",
"Adrien Tameze","cmCMR","DF,MF","Torino","itSerie A","31-299","1994","6.0","252","243","8","3","0","1","8","5","0","0","0","0","198","1","3",
"Ao Tanaka","jpJPN","MF","Leeds United","engPremier League","27-081","1998","5.1","265","253","11","7","1","0","7","1","0","0","0","0","225","1","8",
"Axel Tapé","frFRA","DF","Leverkusen","deBundesliga","18-112","2007","1.8","66","58","8","2","0","0","1","6","0","0","0","0","61","0","0",
"Edmond Tapsoba","bfBFA","DF","Leverkusen","deBundesliga","26-301","1999","11.6","1047","979","68","24","0","9","3","20","0","0","0","0","952","0","4",
"James Tarkowski","engENG","DF","Everton","engPremier League","33-011","1992","13.0","577","537","40","16","6","7","1","2","0","0","0","0","469","0","5",
"César Tárrega","esESP","DF","Valencia","esLa Liga","23-277","2002","13.0","705","656","47","22","0","3","0","2","0","0","0","0","607","2","5",
"Tylel Tati","frFRA","DF","Nantes","frLigue 1","17-315","2008","11.7","599","568","31","22","0","1","1","0","0","0","0","0","530","0","5",
"Nuno Tavares","ptPOR","DF","Lazio","itSerie A","25-308","2000","5.2","356","288","68","16","0","3","34","39","13","6","6","0","289","0","3",
"Marcus Tavernier","engENG","MF,FW","Bournemouth","engPremier League","26-253","1999","11.5","460","412","44","5","6","2","40","13","20","12","2","0","362","4","13",
"Loum Tchaouna","frFRA","MF,FW","Burnley","engPremier League","22-083","2003","6.5","158","156","2","0","0","2","7","0","1","0","0","0","108","0","5",
"Jackson Tchatchoua","cmCMR","DF,MF","Wolves","engPremier League","24-077","2001","6.8","280","235","45","0","0","0","29","45","0","0","0","0","201","0","10",
"Aurélien Tchouaméni","frFRA","MF","Real Madrid","esLa Liga","25-307","2000","9.7","559","542","15","13","2","4","2","2","0","0","0","0","512","2","1",
"Mathys Tel","frFRA","FW","Tottenham","engPremier League","20-217","2005","2.9","48","45","3","0","0","1","5","0","3","2","1","0","33","0","3",
"Nathan Tella","ngNGA","MF,FW","Leverkusen","deBundesliga","26-148","1999","2.9","63","60","2","0","0","0","6","1","0","0","0","0","47","1","3",
"Nahuel Tenaglia","arARG","DF","Alavés","esLa Liga","29-282","1996","13.0","508","491","15","14","0","3","2","1","0","0","0","0","433","2","8",
"Arnau Tenas","esESP","GK","Villarreal","esLa Liga","24-184","2001","3.0","90","59","31","5","0","0","0","0","0","0","0","0","47","0","0",
"Filippo Terracciano","itITA","DF","Cremonese","itSerie A","22-295","2003","10.9","638","545","89","29","0","11","13","60","0","0","0","0","525","4","8",
"Pietro Terracciano","itITA","GK","Milan","itSerie A","35-267","1990","1.4","36","28","8","2","0","0","0","0","0","0","0","0","33","0","0",
"Ramón Terrats","esESP","MF,FW","Espanyol","esLa Liga","25-043","2000","2.1","52","49","3","1","0","1","5","0","1","0","1","0","37","0","2",
"Martin Terrier","frFRA","MF,FW","Leverkusen","deBundesliga","28-271","1997","1.5","57","56","1","0","1","0","0","0","0","0","0","0","47","0","0",
"Tanner Tessmann","usUSA","MF","Lyon","frLigue 1","24-067","2001","10.5","532","515","17","10","2","10","6","7","0","0","0","0","454","0","7",
"Kenny Tete","nlNED","DF","Fulham","engPremier League","30-052","1995","10.0","503","404","96","11","1","0","21","85","0","0","0","0","401","3","16",
"Jordan Teze","nlNED","MF,DF","Monaco","frLigue 1","26-061","1999","11.6","641","553","82","24","7","3","34","37","21","10","7","0","517","6","13",
"Florian Thauvin","frFRA","MF","Lens","frLigue 1","32-308","1993","11.0","500","447","50","13","2","7","67","3","31","8","18","0","354","3","13",
"Arthur Theate","beBEL","DF","Eint Frankfurt","deBundesliga","25-189","2000","11.0","884","813","67","20","1","3","4","38","0","0","0","0","783","4","6",
"Thiago","brBRA","FW","Brentford","engPremier League","24-157","2001","12.2","198","193","5","0","1","0","4","0","0","0","0","0","139","0","2",
"Malick Thiaw","deGER","DF","Newcastle Utd","engPremier League","24-114","2001","9.0","434","427","7","5","0","3","3","2","0","0","0","0","376","0","2",
"Jan Thielmann","deGER","FW,MF","Köln","deBundesliga","23-188","2002","6.6","153","141","12","2","0","3","13","7","0","0","0","0","113","0","8",
"Adrien Thomasson","frFRA","MF","Lens","frLigue 1","31-355","1993","12.9","636","566","66","21","3","4","54","4","41","12","24","1","495","4","25",
"Morten Thorsby","noNOR","MF","Genoa","itSerie A","29-209","1996","5.3","135","134","0","0","0","0","4","0","0","0","0","0","85","1","2",
"Kristian Thorstvedt","noNOR","MF","Sassuolo","itSerie A","26-262","1999","7.6","312","309","2","2","3","0","5","0","0","0","0","0","243","1","4",
"Khéphren Thuram","frFRA","MF","Juventus","itSerie A","24-249","2001","9.1","508","494","14","10","3","1","5","2","0","0","0","0","447","0","11",
"Marcus Thuram","frFRA","FW","Inter","itSerie A","28-116","1997","5.4","128","122","6","0","0","0","8","0","0","0","0","0","94","0","3",
"Cheikh Tidiane Sabaly","snSEN","MF,FW","Metz","frLigue 1","26-271","1999","9.9","229","221","7","0","2","1","13","5","0","0","0","0","172","1","8",
"Youri Tielemans","beBEL","MF","Aston Villa","engPremier League","28-207","1997","4.6","309","292","16","13","4","2","8","0","1","0","0","0","251","1","5",
"Phillip Tietz","deGER","FW,MF","Augsburg","deBundesliga","28-144","1997","2.2","65","61","4","1","0","0","0","1","0","0","0","0","45","0","7",
"Malik Tillman","usUSA","MF","Leverkusen","deBundesliga","23-186","2002","6.2","274","254","17","3","2","0","5","6","2","0","0","0","227","3","9",
